REGI,PSGC_REGI,PROV,PSGC_PROV,MuniCities,PSGC_CITY/MUNI,BrgyName,PSGC_BRGY,BCT,Pop2015
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Baloi,PH103502000,Maria-Cristina,PH103502015,2,6485
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Baloi,PH103502000,Matampay,PH103502016,2,2374
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Baloi,PH103502000,Nangka,PH103502017,2,3420
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Baloi,PH103502000,Pacalundo,PH103502019,2,5608
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Baloi,PH103502000,Poblacion East,PH103502022,2,4789
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Baloi,PH103502000,Poblacion West,PH103502023,2,5278
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Baloi,PH103502000,Sandor (Daduan),PH103502025,2,1519
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Baloi,PH103502000,Sangcad (Cormatan),PH103502026,2,1555
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Baloi,PH103502000,Sarip-Alawi (Payawan),PH103502027,2,2584
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Baloi,PH103502000,Sigayan,PH103502028,2,1464
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Bacayawan,PH103514001,2,1051
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Balabacun,PH103514002,2,1278
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Balintad,PH103514003,2,666
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Kadayonan,PH103514005,2,688
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Dalama,PH103514008,2,1200
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Lindongan,PH103514011,2,1124
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Lingco-an,PH103514012,2,906
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Lininding,PH103514013,2,1641
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Lumba-Bayabao,PH103514014,2,1397
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Madaya,PH103514015,2,747
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Maganding,PH103514016,2,640
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Matampay,PH103514019,2,1431
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Old Poblacion,PH103514020,2,3636
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,North Cadulawan,PH103514021,2,1048
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Panggao,PH103514022,2,2306
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Pantao,PH103514023,2,699
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Pantao-A-Munai,PH103514024,2,900
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Pantaon,PH103514025,2,588
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Pindolonan,PH103514026,2,2035
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Punong,PH103514027,2,729
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Ramain,PH103514028,2,1514
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Sandigamunai,PH103514029,2,912
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Tagoranao,PH103514031,2,397
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Tambo,PH103514032,2,2575
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Tamparan (Mandaya),PH103514033,2,1687
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Munai,PH103514000,Taporog,PH103514034,2,1178
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Abaga,PH103515001,2,488
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Bangco,PH103515002,2,715
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Canibongan,PH103515003,2,580
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Karcum,PH103515004,2,1098
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Dimayon,PH103515005,2,621
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Inayawan,PH103515006,2,891
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Kaludan,PH103515008,2,1164
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Katubuan,PH103515010,2,778
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Cabasaran (Laya),PH103515011,2,659
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Liangan,PH103515012,2,555
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Lupitan,PH103515013,2,737
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Mangan,PH103515014,2,709
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Malaig,PH103515015,2,560
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Masibay,PH103515016,2,791
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Poblacion (Nunungan Proper),PH103515017,2,981
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Notongan,PH103515018,2,489
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Petadun,PH103515019,2,1155
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Panganapan,PH103515020,2,590
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Pantar,PH103515021,2,870
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Paridi,PH103515022,2,563
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Rarab,PH103515023,2,919
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Raraban,PH103515024,2,579
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Rebucon,PH103515025,2,633
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Songgod,PH103515026,2,576
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Nunungan,PH103515000,Taraka,PH103515027,2,666
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tagoloan,PH103520000,Dalamas,PH103520001,2,1376
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tagoloan,PH103520000,Darimbang,PH103520002,2,1345
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tagoloan,PH103520000,Dimayon,PH103520003,2,3057
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tagoloan,PH103520000,Inagongan,PH103520004,2,2711
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tagoloan,PH103520000,Kiazar (Pob.),PH103520005,2,1941
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tagoloan,PH103520000,Malimbato,PH103520006,2,1153
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tagoloan,PH103520000,Panalawan,PH103520007,2,1670
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Small Banisilon,PH103521001,2,753
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Bayabao,PH103521003,2,1116
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Berwar,PH103521004,2,745
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Big Banisilon,PH103521005,2,1356
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Big Meladoc,PH103521006,2,537
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Bubong,PH103521007,2,790
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Lamaosa,PH103521008,2,697
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Linao,PH103521009,2,700
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Lindongan,PH103521010,2,348
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Lingco-an,PH103521011,2,575
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Small Meladoc,PH103521013,2,356
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Papan,PH103521014,2,480
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Pelingkingan,PH103521016,2,1172
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Poblacion,PH103521017,2,2561
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Poona Kapatagan,PH103521018,2,516
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Punod,PH103521019,2,508
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Somiorang,PH103521021,2,658
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Tangcal,PH103521000,Tangcal Proper,PH103521024,2,1313
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Bangcal,PH103523001,2,963
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Bubong Madaya,PH103523003,2,499
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Bowi,PH103523005,2,787
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Cabasaran,PH103523006,2,1008
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Cadayonan,PH103523007,2,780
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Campong,PH103523008,2,693
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Dibarosan,PH103523010,2,725
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Kalanganan East,PH103523012,2,3015
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Kalanganan Lower,PH103523013,2,1423
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Kalilangan,PH103523014,2,482
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Pantao-Marug,PH103523016,2,652
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Pantao-Ranao,PH103523017,2,878
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Pantar East,PH103523018,2,1461
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Poblacion,PH103523019,2,1207
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Pitubo,PH103523021,2,673
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Poona-Punod,PH103523022,2,1040
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Punod,PH103523023,2,1078
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Sundiga-Punod,PH103523026,2,878
Northern Mindanao,PH100000000,Lanao Del Norte,PH103500000,Pantar,PH103523000,Tawanan,PH103523029,2,788
